Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate
0,4,0,0,1,1,2,0,3,3,3,2,2297.0,0,2297.0,0.511,1941,51,0.417,0.0,17.0,1,21.767522855899,0.0
0,3,0,1,0,1,4,0,3,3,2,4,25058.0,1710,23348.0,0.613,2053,55,0.528,0.068,18.333333333333332,1,3.9907414797669407,0.06824167930401469
1,3,1,0,0,1,1,0,2,3,2,2,7418.0,396,7022.0,0.826,911,26,1.0,0.053,13.0,1,2.6961445133459154,0.05338366136424912
0,3,0,1,1,2,2,0,3,4,3,2,3012.0,0,3012.0,0.538,1315,23,0.278,0.0,7.666666666666667,1,16.600265604249667,0.0
0,1,0,3,1,0,2,0,0,3,1,4,4562.0,1721,2841.0,0.896,1896,50,1.5,0.377,0.0,0,10.960105217010083,0.3772468215694871
0,1,1,2,0,1,2,0,1,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143,63.0,0,4.662874195654202,0.14259069290310547
0,1,1,2,0,1,1,0,2,6,2,3,1578.0,760,818.0,0.709,2017,43,0.955,0.482,21.5,1,12.67427122940431,0.4816223067173637
0,3,0,0,0,1,1,0,3,4,2,4,2094.0,1560,534.0,0.537,1969,41,0.367,0.745,13.666666666666666,1,9.551098376313275,0.7449856733524355
0,1,1,3,0,1,1,0,0,5,1,3,4138.0,0,4138.0,1.168,2420,50,0.613,0.0,0.0,0,4.833252779120348,0.0
0,1,1,4,1,1,2,0,1,3,1,2,5417.0,1904,3513.0,0.496,1768,56,0.556,0.351,56.0,0,9.230201218386561,0.35148606239616026
0,3,0,3,0,1,5,0,2,6,3,3,34516.0,1047,33469.0,0.61,1378,30,0.429,0.03,15.0,1,3.7663692200718506,0.030333758257040214
0,3,0,0,0,1,3,0,3,6,1,2,9592.0,1968,7624.0,0.61,1821,55,0.447,0.205,18.333333333333332,1,7.297748123436197,0.20517097581317764
0,3,1,4,0,0,1,0,2,3,1,3,8881.0,2145,6736.0,0.705,2027,49,0.815,0.242,24.5,1,2.251998648800811,0.24152685508388694
0,3,0,0,1,1,2,0,3,3,3,4,1438.3,0,1438.3,0.795,1843,49,0.581,0.0,16.333333333333332,1,34.7632621845234,0.0
0,1,1,2,0,1,1,0,1,3,3,3,3893.0,1157,2736.0,1.169,1536,39,0.773,0.297,39.0,0,5.137426149499101,0.297200102748523
0,1,1,1,1,1,1,0,2,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,18.5,1,6.169031462060457,0.24645280690931523
0,3,0,1,1,0,2,0,3,3,3,3,6035.0,1392,4643.0,0.361,1551,32,0.6,0.231,10.666666666666666,1,8.285004142502071,0.23065451532725767
0,3,1,1,1,1,2,0,2,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,27.0,1,2.834145788459358,0.10463666250991951
0,0,0,1,0,0,3,0,0,6,3,3,4327.0,0,4327.0,0.624,2344,48,0.297,0.0,0.0,0,16.177490177952393,0.0
1,1,0,4,1,0,4,1,0,3,1,3,34516.0,0,34516.0,0.64,1028,26,0.3,0.0,0.0,0,2.897207092362962,0.0
0,1,1,2,1,1,1,0,1,5,1,3,4852.0,1777,3075.0,0.667,1775,55,1.037,0.366,55.0,0,4.122011541632316,0.3662407254740313
0,1,0,2,0,0,2,0,1,5,3,3,7147.0,1424,5723.0,0.821,2539,50,1.273,0.199,50.0,0,6.995942353435008,0.19924443822582902
0,1,0,1,0,1,3,0,1,6,3,3,10320.0,1799,8521.0,0.75,1754,45,0.5,0.174,45.0,0,6.782945736434108,0.17432170542635658
0,4,1,0,1,1,1,0,3,4,2,2,3297.0,2297,1000.0,0.744,1894,56,0.556,0.697,18.666666666666668,1,6.066120715802245,0.6966939642098878
0,2,0,3,1,1,3,0,2,5,2,2,9981.0,807,9174.0,0.655,1456,30,0.667,0.081,15.0,1,7.013325318104398,0.080853621881575
0,2,0,2,0,1,5,0,2,5,3,3,3329.0,1092,2237.0,1.466,1978,33,0.833,0.328,16.5,1,39.050765995794535,0.3280264343646741
0,3,1,1,0,1,1,0,2,6,3,4,5991.0,1993,3998.0,0.673,1867,53,0.767,0.333,26.5,1,3.338340844600234,0.33266566516441326
0,2,0,3,1,1,2,0,1,3,1,3,3235.0,2517,718.0,1.091,1637,43,0.87,0.778,43.0,0,15.45595054095827,0.7780525502318393
0,0,0,2,0,1,5,0,0,3,3,3,6259.0,1063,5196.0,0.668,1836,50,0.515,0.17,0.0,0,20.77009106886084,0.16983543697076212
0,4,0,0,1,1,1,0,3,6,3,2,2541.0,1616,925.0,0.417,1416,27,0.588,0.636,9.0,1,7.870916961826053,0.6359700905155451
0,3,0,4,1,1,4,0,2,6,2,4,21351.0,2517,18834.0,0.818,1887,32,0.882,0.118,16.0,1,4.68362137604796,0.11788675003512716
0,0,0,1,1,1,2,0,2,3,2,4,8998.0,1471,7527.0,0.844,1931,48,0.371,0.163,24.0,1,5.556790397866193,0.1634807735052234
0,3,1,4,1,1,2,0,2,3,3,4,10247.0,1600,8647.0,0.63,1754,44,0.692,0.156,22.0,1,4.879476920074168,0.15614326144237337
0,2,0,3,0,1,5,0,2,6,3,2,20311.0,1655,18656.0,0.431,1266,34,0.308,0.081,17.0,1,6.400472650288021,0.08148294027866673
0,2,0,2,0,0,3,1,1,6,1,4,33182.0,1997,31185.0,0.755,1630,43,0.87,0.06,43.0,0,2.1095774817672233,0.06018323187270207
0,1,0,3,0,1,3,0,0,4,5,4,1686.0,1252,434.0,0.575,1758,42,1.1,0.743,0.0,0,41.518386714116254,0.7425860023724793
1,3,0,3,1,0,3,0,2,2,2,3,4742.0,855,3887.0,0.635,870,24,0.5,0.18,12.0,1,14.761703922395613,0.18030366933783215
0,0,0,3,1,1,3,0,2,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704,24.0,1,40.55619930475087,0.7039397450753186
0,3,0,0,1,1,4,0,3,4,2,4,8420.0,1389,7031.0,0.522,1114,34,0.545,0.165,11.333333333333334,1,11.876484560570072,0.1649643705463183
0,3,0,0,1,1,3,0,3,4,3,4,3352.0,1713,1639.0,0.657,1952,50,0.667,0.511,16.666666666666668,1,20.883054892601432,0.511038186157518
0,1,0,4,0,0,2,0,2,5,2,2,6648.0,2242,4406.0,0.79,2089,60,0.579,0.337,30.0,1,7.521058965102286,0.3372442839951865
0,2,1,3,1,2,1,0,2,4,3,3,2335.0,1845,490.0,0.537,1362,33,0.269,0.79,16.5,1,8.565310492505354,0.7901498929336188
0,1,0,3,1,1,3,0,1,4,3,2,12397.0,1001,11396.0,0.756,1888,42,0.448,0.081,42.0,0,5.64652738565782,0.08074534161490683
0,0,0,2,0,1,2,0,1,5,1,4,1438.3,708,730.3,1.212,2243,43,0.483,0.492,43.0,0,34.7632621845234,0.4922477925328513
0,2,1,1,1,0,1,0,3,3,6,4,2240.0,1601,639.0,0.833,3795,70,0.75,0.715,23.333333333333332,0,8.928571428571429,0.7147321428571428
0,1,1,5,1,0,2,0,1,4,3,4,5330.0,1161,4169.0,0.558,1441,43,0.387,0.218,43.0,0,9.380863039399625,0.21782363977485927
0,3,1,1,0,1,1,0,3,3,3,3,1795.0,794,1001.0,0.953,1834,59,1.107,0.442,19.666666666666668,1,11.142061281337048,0.4423398328690808
0,3,0,2,0,1,4,0,3,3,1,4,5741.0,1894,3847.0,1.111,2170,51,0.962,0.33,17.0,1,17.41856819369448,0.3299076815885734
0,2,1,1,1,1,2,0,2,4,3,3,2002.0,1248,754.0,0.502,1585,40,0.905,0.623,20.0,1,24.975024975024976,0.6233766233766234
0,1,0,1,1,0,4,0,0,6,3,2,25662.0,1515,24147.0,0.556,1484,36,0.636,0.059,0.0,0,3.8968124074507053,0.05903670797287819
0,2,0,2,0,0,4,0,2,3,1,4,22103.0,1515,20588.0,0.506,1541,29,0.318,0.069,14.5,1,4.524272723159752,0.06854273175587024
0,1,1,5,0,1,1,0,0,3,1,3,1438.3,0,1438.3,1.028,1975,40,0.6,0.0,0.0,0,13.905304873809358,0.0
1,2,1,3,0,1,2,0,1,5,2,2,12355.0,0,12355.0,0.912,1044,28,0.273,0.0,28.0,0,4.046944556859571,0.0
0,0,1,3,1,1,2,0,1,4,1,2,2000.0,0,2000.0,0.782,1944,42,0.75,0.0,42.0,0,25.0,0.0
0,0,0,0,1,0,5,0,0,6,2,2,8713.0,1354,7359.0,0.558,2094,36,0.333,0.155,0.0,0,14.920234132904854,0.15539997704579364
0,2,1,5,1,2,1,0,2,4,1,4,9165.0,0,9165.0,0.597,1846,56,0.647,0.0,28.0,1,2.182214948172395,0.0
0,1,1,1,1,1,1,1,1,5,1,2,11583.0,631,10952.0,0.714,3320,55,0.774,0.054,55.0,0,1.72666839333506,0.054476387809721145
0,2,0,4,1,1,4,0,1,4,3,3,1438.3,702,736.3,0.805,1805,53,0.606,0.488,53.0,0,69.5265243690468,0.4880762010707085
1,0,1,2,1,1,2,0,0,3,1,2,8149.0,0,8149.0,0.331,808,30,0.111,0.0,0.0,0,6.135722174499938,0.0
1,1,0,3,0,1,4,0,1,3,2,3,3616.0,1151,2465.0,0.687,820,21,0.75,0.318,21.0,0,27.654867256637168,0.3183075221238938
0,1,0,3,1,1,4,0,1,6,2,4,8434.0,2222,6212.0,0.691,1414,27,0.929,0.263,27.0,0,11.856770215793217,0.2634574341949253
0,2,0,3,1,1,3,0,0,3,3,2,9791.0,1311,8480.0,0.704,1649,59,0.513,0.134,0.0,0,7.149422939434174,0.13389847819426004
0,1,1,2,1,0,1,0,0,5,2,3,8444.0,1945,6499.0,0.703,2497,74,0.609,0.23,0.0,0,2.3685457129322596,0.23034107058266223
0,2,1,4,1,2,1,0,2,3,1,4,2228.0,1003,1225.0,1.119,2104,44,0.467,0.45,22.0,1,8.976660682226212,0.4501795332136445
1,3,0,3,1,1,5,0,2,5,1,1,12211.0,0,12211.0,0.642,903,29,0.526,0.0,14.5,1,10.646138727376956,0.0
0,3,1,0,0,1,1,0,3,6,3,4,1438.3,0,1438.3,0.702,1445,38,0.31,0.0,12.666666666666666,1,13.905304873809358,0.0
0,1,1,3,0,1,2,0,1,5,3,3,1586.0,1038,548.0,0.973,1724,24,0.714,0.654,24.0,0,31.525851197982345,0.6544766708701135
0,1,0,3,0,0,2,0,2,3,3,3,2247.0,1045,1202.0,0.952,1300,31,0.55,0.465,15.5,1,22.251891410769915,0.4650645304850912
0,1,0,3,1,0,3,0,1,3,4,3,2789.0,1584,1205.0,0.996,2688,60,0.714,0.568,60.0,0,25.09860164933668,0.5679455001792757
0,3,0,0,1,1,2,0,3,3,2,3,4241.0,0,4241.0,0.607,1798,45,0.731,0.0,15.0,1,11.78967224711153,0.0
0,1,1,1,1,1,2,0,1,5,1,3,8398.0,1892,6506.0,0.861,1489,29,0.526,0.225,29.0,0,5.953798523457966,0.22529173612764944
0,1,0,3,0,0,2,0,2,6,3,3,4112.0,768,3344.0,0.413,1334,40,0.429,0.187,20.0,1,12.15953307392996,0.1867704280155642
0,0,0,2,1,2,2,1,0,6,2,3,15578.0,1383,14195.0,0.794,2492,71,0.614,0.089,0.0,0,3.2096546411606113,0.0887790473745025
0,1,1,4,1,1,2,0,2,6,2,2,4008.0,1636,2372.0,0.637,1395,43,0.955,0.408,21.5,1,12.4750499001996,0.40818363273453095
0,3,1,1,0,1,2,0,3,6,1,3,12766.0,0,12766.0,0.668,1191,28,0.647,0.0,9.333333333333334,1,3.9166536111546293,0.0
0,1,1,2,1,0,1,0,0,5,2,4,3438.0,1129,2309.0,0.605,2331,56,0.436,0.328,0.0,0,5.817335660267598,0.32838859802210585
0,2,0,4,0,1,4,0,2,3,1,2,16692.0,2446,14246.0,0.853,1288,29,0.45,0.147,14.5,1,5.990893841361131,0.14653726335969328
0,1,1,2,0,1,1,0,2,4,2,2,4066.0,1639,2427.0,1.749,3040,56,0.931,0.403,28.0,1,4.918839153959666,0.40309886866699457
0,1,0,3,1,1,3,0,1,5,2,3,13080.0,0,13080.0,0.685,1999,44,0.571,0.0,44.0,0,5.351681957186544,0.0
0,0,0,0,1,0,1,0,2,4,1,2,1934.0,1070,864.0,0.448,2334,61,0.452,0.553,30.5,1,10.341261633919338,0.5532574974146846
0,2,1,0,1,0,1,0,2,6,2,3,3230.0,2517,713.0,0.615,1931,57,0.425,0.779,28.5,1,6.191950464396285,0.7792569659442724
0,3,1,0,1,1,1,0,2,6,2,4,3615.0,1699,1916.0,0.576,1967,40,0.538,0.47,20.0,1,5.532503457814661,0.46998616874135546
0,3,1,0,1,1,2,0,2,4,2,2,1801.0,0,1801.0,1.234,3193,62,1.48,0.0,31.0,1,27.7623542476402,0.0
0,0,0,0,0,0,1,0,2,4,3,4,2665.0,1567,1098.0,0.586,2514,64,0.455,0.588,32.0,1,7.5046904315197,0.5879924953095684
0,1,0,4,1,1,3,1,0,5,3,2,28822.0,2517,26305.0,0.492,1504,35,0.296,0.087,0.0,0,2.4287002983831796,0.08732912358614947
0,1,0,2,1,0,2,0,0,6,3,2,14632.0,1158,13474.0,0.501,1399,36,0.5,0.079,0.0,0,3.417167851284855,0.07914160743575724
0,0,1,0,1,1,2,0,2,5,3,3,6715.0,1314,5401.0,0.987,1731,41,0.519,0.196,20.5,1,7.4460163812360385,0.1956813104988831
0,2,0,2,1,1,3,0,3,3,2,3,6658.0,1761,4897.0,0.489,1309,40,0.6,0.264,13.333333333333334,1,10.513667768098529,0.26449384199459297
0,2,1,2,1,0,2,0,2,6,2,3,3360.0,1219,2141.0,0.412,1309,30,1.0,0.363,15.0,1,14.880952380952381,0.36279761904761904
0,0,0,1,1,1,4,0,0,5,3,2,14853.0,0,14853.0,1.025,1800,41,0.519,0.0,0.0,0,6.732646603379789,0.0
0,1,0,2,1,1,3,0,0,3,3,4,4800.0,1212,3588.0,1.254,2935,62,0.879,0.252,0.0,0,14.583333333333334,0.2525
0,0,0,0,1,0,2,0,0,5,1,2,4610.0,0,4610.0,0.794,2280,49,0.4,0.0,0.0,0,10.845986984815617,0.0
0,2,1,4,0,1,1,0,2,3,3,4,1438.3,981,457.3,0.663,1114,33,0.65,0.682,16.5,1,13.905304873809358,0.682055204060349
0,3,0,0,0,0,3,0,2,6,4,3,8377.0,1211,7166.0,0.813,1797,44,1.2,0.145,22.0,0,8.356213441566194,0.14456249253909514
0,1,0,3,0,0,4,0,1,4,5,4,4147.0,1719,2428.0,0.875,1776,44,0.571,0.415,44.0,0,24.113817217265492,0.41451651796479383
0,3,1,0,1,1,2,0,3,6,1,4,2644.0,2207,437.0,0.866,1194,30,0.765,0.835,10.0,1,18.910741301059,0.8347201210287444
0,1,1,1,1,1,2,0,1,5,3,4,13355.0,1631,11724.0,1.113,1921,37,0.85,0.122,37.0,0,3.7439161362785476,0.12212654436540621
0,3,1,2,1,2,2,0,2,5,2,2,3251.0,1887,1364.0,1.007,3228,67,0.763,0.58,33.5,1,15.379883112888342,0.580436788680406
0,1,0,2,0,0,2,0,2,5,3,4,2100.0,950,1150.0,0.764,2623,74,1.114,0.452,37.0,1,23.80952380952381,0.4523809523809524
0,3,1,1,1,1,1,0,3,5,3,4,3566.0,1401,2165.0,0.903,2425,54,0.8,0.393,18.0,1,5.608524957936063,0.3928771733034212
0,3,1,4,1,1,2,0,3,5,1,3,14915.0,1111,13804.0,0.846,1388,35,0.667,0.074,11.666666666666666,1,3.352329869259135,0.07448876969493798
0,1,0,2,1,1,3,0,1,3,1,4,13003.0,0,13003.0,0.877,1697,40,1.105,0.0,40.0,0,5.383373067753595,0.0
0,3,0,0,1,1,1,0,3,5,3,4,2492.0,1424,1068.0,0.485,1375,30,0.364,0.571,10.0,1,8.025682182985554,0.5714285714285714
0,1,1,4,1,1,1,0,1,5,2,3,1758.0,1180,578.0,0.744,2013,41,0.367,0.671,41.0,0,11.376564277588168,0.6712172923777019
0,0,0,1,1,1,3,0,0,3,2,2,5510.0,1604,3906.0,0.551,1995,53,0.262,0.291,0.0,0,12.704174228675136,0.2911070780399274
0,2,0,5,0,2,3,0,2,3,1,2,17196.0,1646,15550.0,0.542,1466,41,1.278,0.096,20.5,1,4.070714119562689,0.09571993486857408
0,4,1,0,0,1,2,0,3,6,1,3,5877.0,1697,4180.0,1.058,2494,58,0.706,0.289,19.333333333333332,1,8.507742045261187,0.2887527650161647
0,1,0,0,1,1,3,0,1,5,1,2,7667.0,0,7667.0,0.632,1501,35,0.667,0.0,35.0,0,9.130037824442416,0.0
0,1,1,2,1,1,2,0,0,4,1,3,2939.0,1865,1074.0,0.932,2077,47,0.679,0.635,0.0,0,17.01258931609391,0.6345695814903028
0,2,0,1,1,0,4,0,1,6,1,4,5898.0,1348,4550.0,0.64,1002,21,1.333,0.229,21.0,0,16.9548999660902,0.2285520515428959
0,2,1,3,0,0,2,0,1,5,3,4,19995.0,0,19995.0,0.65,1879,34,0.7,0.0,34.0,0,2.5006251562890722,0.0
0,0,0,0,1,1,2,0,2,6,1,4,2773.0,2080,693.0,0.695,3567,73,0.622,0.75,36.5,1,18.031013342949873,0.7500901550667147
0,2,0,3,1,0,3,0,2,4,2,4,3323.0,2310,1013.0,0.749,1599,47,0.808,0.695,23.5,1,21.065302437556426,0.695154980439362
0,1,1,0,1,1,2,0,1,5,3,3,16049.0,799,15250.0,0.777,1989,33,0.571,0.05,33.0,0,3.1154589070970156,0.0497850333354103
0,1,0,1,0,1,2,0,1,3,4,2,3601.0,1236,2365.0,0.726,1802,34,0.478,0.343,34.0,0,13.885031935573451,0.3432379894473757
0,0,1,3,1,1,1,0,0,3,2,2,2307.0,1385,922.0,1.515,2440,48,0.846,0.6,0.0,0,8.669267446900736,0.600346770697876
0,3,0,1,0,1,3,0,2,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314,15.5,1,18.706574024585784,0.3140032068412614
0,0,0,3,0,1,2,0,1,6,3,3,2937.0,869,2068.0,1.493,2171,45,0.875,0.296,45.0,0,17.024174327545115,0.2958801498127341
0,1,1,3,1,1,2,0,1,6,1,4,3209.0,2517,692.0,0.431,1292,37,0.762,0.784,37.0,0,15.581177937052042,0.7843564973511997
0,3,0,0,1,1,3,0,3,6,1,4,12554.0,2169,10385.0,0.529,1422,30,0.579,0.173,10.0,1,5.575912059901227,0.172773617970368
0,2,0,1,1,1,3,0,1,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0,44.0,0,14.887282007656317,0.0
0,0,1,1,1,0,2,0,0,4,2,4,5645.0,2324,3321.0,0.655,2482,57,0.727,0.412,0.0,0,8.857395925597874,0.4116917626217892
0,0,0,0,0,1,3,0,0,3,3,4,14308.0,1889,12419.0,1.053,1659,39,1.167,0.132,0.0,0,4.892367906066537,0.1320240424937098
1,2,1,2,1,1,2,0,3,3,1,3,4882.0,695,4187.0,0.508,1544,44,0.517,0.142,14.666666666666666,1,10.241704219582138,0.14235968865219173
0,1,0,4,2,1,4,0,1,3,3,3,33405.0,0,33405.0,0.535,1345,34,0.619,0.0,34.0,0,2.99356383774884,0.0
0,1,1,1,1,1,2,0,1,3,1,2,2700.0,2220,480.0,1.595,2901,59,1.36,0.822,59.0,0,18.51851851851852,0.8222222222222222
0,2,1,2,0,0,1,0,2,5,1,4,2934.0,2381,553.0,0.762,3396,64,0.778,0.812,32.0,1,6.81663258350375,0.8115201090661214
0,0,0,2,1,2,5,0,0,3,2,3,1548.0,0,1548.0,0.828,2611,64,0.455,0.0,0.0,0,83.97932816537468,0.0
0,1,1,3,0,1,1,0,2,5,2,2,5525.0,2409,3116.0,0.929,2305,33,0.941,0.436,16.5,1,3.6199095022624435,0.4360180995475113
0,1,1,3,0,0,1,0,2,5,2,4,5750.0,1521,4229.0,0.837,2155,61,0.605,0.265,30.5,1,3.4782608695652173,0.2645217391304348
0,3,0,2,1,1,5,0,2,6,3,2,27157.0,1547,25610.0,0.487,1535,38,0.267,0.057,19.0,1,4.786979415988511,0.05696505505026329
0,1,0,3,2,0,4,0,2,5,2,4,12830.0,0,12830.0,0.774,2526,54,0.588,0.0,27.0,1,7.79423226812159,0.0
0,2,1,4,1,0,1,0,2,3,1,3,5530.0,1999,3531.0,1.018,1766,45,0.667,0.361,22.5,1,3.616636528028933,0.36148282097649187
0,1,1,2,0,0,1,0,1,6,2,3,2684.0,1474,1210.0,1.042,2346,51,1.04,0.549,51.0,0,7.451564828614009,0.5491803278688525
0,3,0,1,1,1,4,0,3,3,1,2,2437.0,1400,1037.0,0.779,1651,32,1.0,0.574,10.666666666666666,1,41.03405826836274,0.5744768157570784
0,0,1,0,0,0,1,0,0,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365,0.0,0,5.226025607525477,0.36503788868565457
0,1,0,4,0,0,5,0,1,5,2,2,34516.0,1658,32858.0,1.095,2935,65,0.711,0.048,65.0,0,3.7663692200718506,0.04803569359137791
0,1,0,2,0,1,3,0,1,6,3,4,5940.0,1101,4839.0,0.942,1872,34,1.125,0.185,34.0,0,11.784511784511784,0.18535353535353535
1,2,0,3,1,0,3,0,1,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0,38.0,0,5.318340677708555,0.0
0,2,1,2,1,1,1,0,2,3,2,4,1963.0,1357,606.0,0.689,1861,51,0.7,0.691,25.5,1,10.188487009679063,0.6912888436067244
0,3,0,3,1,1,4,0,3,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055,14.0,1,5.3438785870785015,0.05461443915994229
0,1,0,2,0,1,4,0,0,3,1,4,3023.0,1435,1588.0,0.62,1920,34,0.619,0.475,0.0,0,33.079722130334105,0.4746940125702944
0,3,0,3,0,0,5,0,3,4,1,2,6103.0,1798,4305.0,0.705,1468,34,0.619,0.295,11.333333333333334,1,21.300999508438473,0.29460920858594136
0,1,0,5,1,1,3,0,1,3,3,3,10607.0,2517,8090.0,1.197,1903,40,0.538,0.237,40.0,0,6.599415480343169,0.2372961252003394
0,0,1,0,1,0,1,0,0,3,3,4,2917.0,2517,400.0,0.833,2471,60,0.875,0.863,0.0,0,6.856359273225917,0.8628728145354817
0,1,0,4,1,1,5,0,1,4,3,4,34516.0,1018,33498.0,1.129,2350,55,0.774,0.029,55.0,0,3.7663692200718506,0.029493568200254953
0,2,0,1,0,1,4,0,2,6,2,2,25197.0,2517,22680.0,0.721,3002,58,0.812,0.1,29.0,1,3.968726435686788,0.09989284438623645
0,3,0,2,1,1,1,0,2,5,2,4,2743.0,1815,928.0,0.567,1210,25,1.273,0.662,12.5,1,7.291286912139992,0.6616842872767044
0,1,0,2,1,0,5,0,1,5,2,4,4111.0,1233,2878.0,0.478,1289,36,0.5,0.3,36.0,0,31.622476283142788,0.29992702505473123
0,1,1,0,0,0,2,0,0,5,3,2,3667.0,948,2719.0,0.641,2781,59,0.844,0.259,0.0,0,13.635124079629124,0.25852195254976823
0,1,0,3,1,2,2,0,1,4,2,4,3178.0,1800,1378.0,0.89,4605,86,0.623,0.566,86.0,0,15.733165512901195,0.5663939584644431
1,1,1,3,1,1,2,0,0,2,3,2,5674.0,0,5674.0,0.906,1096,29,0.526,0.0,0.0,0,8.812125484666902,0.0
0,1,0,2,1,1,4,0,2,5,3,4,11444.0,1278,10166.0,1.31,2493,44,0.913,0.112,22.0,1,8.738203425375742,0.11167423977630199
0,0,0,1,0,1,2,0,2,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0.0,20.5,1,34.7632621845234,0.0
0,2,0,2,0,2,2,0,1,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,26.0,0,7.828401440425865,0.2500391420072021
0,0,0,2,1,1,2,0,0,4,3,3,5657.0,1792,3865.0,0.904,1914,46,0.769,0.317,0.0,0,8.8386070355312,0.3167756761534382
0,3,1,0,0,1,2,0,3,5,3,2,11827.0,0,11827.0,0.921,1395,37,0.609,0.0,12.333333333333334,1,4.22761477974127,0.0
0,2,0,2,1,1,3,0,2,5,3,3,2608.0,1589,1019.0,0.982,2073,47,0.516,0.609,23.5,1,26.84049079754601,0.6092791411042945
0,1,1,2,1,1,1,0,2,4,5,4,3203.0,2076,1127.0,0.543,1433,38,1.0,0.648,19.0,0,6.2441461130190445,0.6481423665313768
0,0,1,2,1,0,2,2,2,3,1,3,34516.0,1540,32976.0,1.038,2574,72,0.756,0.045,36.0,1,1.448603546181481,0.044616989222389616
0,3,0,3,0,1,4,0,2,5,3,3,2472.0,2457,15.0,0.693,1392,33,0.737,0.994,16.5,1,40.45307443365696,0.9939320388349514
0,2,1,3,0,1,1,0,2,4,3,3,2147.0,1173,974.0,0.653,1352,37,0.37,0.546,18.5,1,9.315323707498836,0.5463437354448067
0,2,1,3,1,0,1,0,2,4,1,3,3416.0,2044,1372.0,0.994,1924,48,0.92,0.598,24.0,1,5.85480093676815,0.5983606557377049
0,1,1,2,2,1,2,0,2,5,2,4,8058.0,791,7267.0,1.787,2742,42,2.0,0.098,21.0,1,6.205013651030033,0.09816331595929512
0,2,1,5,1,1,2,0,2,5,1,2,3410.0,2281,1129.0,0.518,1296,31,0.348,0.669,15.5,1,14.662756598240469,0.6689149560117302
0,1,0,3,1,1,3,0,2,5,2,3,19044.0,0,19044.0,0.721,1780,44,0.76,0.0,22.0,1,3.6756983826927114,0.0
0,1,0,2,1,0,3,0,1,4,2,4,1606.0,798,808.0,0.59,2229,45,1.045,0.497,45.0,0,43.586550435865504,0.49688667496886674
0,3,0,4,1,1,5,0,2,4,2,2,24336.0,856,23480.0,0.459,1425,33,0.65,0.035,16.5,1,5.3418803418803416,0.03517422748191979
0,0,1,1,1,0,1,0,0,5,2,3,5030.0,1327,3703.0,0.803,2523,71,0.775,0.264,0.0,0,3.9761431411530817,0.26381709741550696
0,1,0,3,1,1,5,0,0,6,3,2,24577.0,0,24577.0,0.75,1897,39,0.393,0.0,0.0,0,5.289498311429385,0.0
0,0,1,0,0,0,1,0,0,6,3,4,3517.0,1195,2322.0,0.556,2255,48,0.5,0.34,0.0,0,5.686664771111743,0.33977822007392666
0,2,0,3,0,0,2,0,2,3,2,3,7400.0,636,6764.0,0.972,1568,51,0.5,0.086,25.5,1,6.756756756756757,0.08594594594594594
0,2,1,2,1,1,2,0,2,6,2,4,2956.0,1391,1565.0,0.698,2116,63,0.575,0.471,31.5,1,16.914749661705006,0.4705683355886333
1,1,1,5,0,1,2,0,1,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0,36.0,0,13.97428731134712,0.0
1,2,0,2,1,1,5,0,2,1,3,2,12778.0,507,12271.0,0.967,1133,28,0.4,0.04,14.0,1,10.173736108937236,0.03967757082485522
0,3,1,2,0,1,1,0,2,3,3,4,1942.0,1536,406.0,0.615,1371,38,0.407,0.791,19.0,1,10.298661174047373,0.7909371781668383
0,0,0,2,1,2,4,0,1,5,1,3,29961.0,789,29172.0,0.833,2337,69,0.605,0.026,69.0,0,3.3376723073328662,0.026334234504856315
0,2,0,4,0,1,3,1,1,5,3,4,33791.0,0,33791.0,0.712,1546,41,0.577,0.0,41.0,0,2.071557515314729,0.0
0,2,0,5,0,1,2,1,1,5,0,2,17657.0,2018,15639.0,0.55,1682,39,0.95,0.114,39.0,0,2.831738120858583,0.1142889505578524
0,2,0,1,1,1,5,0,2,4,3,2,2821.0,2415,406.0,0.441,1419,36,0.8,0.856,18.0,1,46.08294930875576,0.8560794044665012
