,client_id,activity,frequency,monetary,activity_score,monetary_score,frequency_score,AFM_score,segment
1974,812809083,8,4,2595,3,2,5,53,potential_loyalists
1975,714073983,9,3,1788,3,1,3,33,need_attention
1976,789297558,9,2,2602,3,2,2,23,at risk
1977,710375283,9,2,2236,3,2,2,23,at risk
1978,712189233,11,3,3095,4,2,3,34,loyal_customers
1979,713767383,10,2,2397,4,2,2,24,at risk
1980,797414733,9,4,2439,3,2,5,53,potential_loyalists
1981,712452033,10,3,2225,4,2,3,34,loyal_customers
1982,714151533,8,4,1569,3,1,5,53,potential_loyalists
1983,720440583,10,2,1927,4,2,2,24,at risk
1984,787494783,9,2,2140,3,2,2,23,at risk
1985,819966033,9,3,2522,3,2,3,33,need_attention
1986,710297133,9,3,3503,3,3,3,33,need_attention
1987,793355508,9,3,2657,3,2,3,33,need_attention
1988,708580908,9,3,1373,3,1,3,33,need_attention
1989,719826333,11,2,2557,4,2,2,24,at risk
1990,780689733,10,2,2758,4,2,2,24,at risk
1991,744764433,10,3,1473,4,1,3,34,loyal_customers
1992,714902283,9,3,2843,3,2,3,33,need_attention
1993,789309558,10,4,2570,4,2,5,54,champions
1994,713188383,10,4,1446,4,1,5,54,champions
1995,719506983,10,4,1181,4,1,5,54,champions
1996,714804483,9,3,1426,3,1,3,33,need_attention
1997,748503708,8,3,1566,3,1,3,33,need_attention
1998,803587533,9,4,3319,3,3,5,53,potential_loyalists
1999,789777408,10,3,1134,4,1,3,34,loyal_customers
2000,716811483,10,1,1859,4,1,1,14,at risk
2001,714118383,10,3,2223,4,2,3,34,loyal_customers
2002,720532908,9,2,2967,3,2,2,23,at risk
2003,765055833,8,2,1645,3,1,2,23,at risk
2004,715310208,9,1,2197,3,2,1,13,at risk
2005,718577958,9,4,809,3,1,5,53,potential_loyalists
2006,789167658,9,2,1534,3,1,2,23,at risk
2007,789987183,8,4,1413,3,1,5,53,potential_loyalists
2008,717730533,11,3,2659,4,2,3,34,loyal_customers
2009,708668283,8,2,1842,3,1,2,23,at risk
2010,772360683,9,4,1515,3,1,5,53,potential_loyalists
2011,712500933,8,4,2997,3,2,5,53,potential_loyalists
2012,804867183,10,4,2599,4,2,5,54,champions
2013,826068183,8,3,2916,3,2,3,33,need_attention
2014,820044333,9,2,4157,3,3,2,23,at risk
2015,714211533,9,2,2670,3,2,2,23,at risk
2016,710287533,10,4,2221,4,2,5,54,champions
2017,720603558,10,1,2460,4,2,1,14,at risk
2018,819258408,10,4,1698,4,1,5,54,champions
2019,717664008,9,4,694,3,1,5,53,potential_loyalists
2020,717437058,10,0,2167,4,2,1,14,at risk
2021,717327783,10,2,2760,4,2,2,24,at risk
2022,712887633,9,3,1753,3,1,3,33,need_attention
2023,716129208,9,3,1678,3,1,3,33,need_attention
2024,718037433,8,2,1887,3,1,2,23,at risk
2025,709839858,8,3,1535,3,1,3,33,need_attention
2026,719686458,8,1,1903,3,1,1,13,at risk
2027,721434483,9,2,2631,3,2,2,23,at risk
2028,716096358,8,1,3753,3,3,1,13,at risk
2029,718244958,10,2,1989,4,2,2,24,at risk
2030,711315783,8,2,2165,3,2,2,23,at risk
2031,821296083,9,3,2003,3,2,3,33,need_attention
2032,711562833,9,4,717,3,1,5,53,potential_loyalists
2033,716447733,9,3,1921,3,2,3,33,need_attention
2034,719591283,10,4,2412,4,2,5,54,champions
2035,789911808,10,2,2487,4,2,2,24,at risk
2036,713195808,9,4,2792,3,2,5,53,potential_loyalists
2037,717866133,9,3,2170,3,2,3,33,need_attention
2038,716670783,10,1,4776,4,4,1,14,at risk
2039,789197508,9,4,1518,3,1,5,53,potential_loyalists
2040,713108433,8,4,1476,3,1,5,53,potential_loyalists
2041,711403383,8,1,2256,3,2,1,13,at risk
2042,768212583,8,4,1848,3,1,5,53,potential_loyalists
2043,720181758,9,4,850,3,1,5,53,potential_loyalists
2044,710632683,10,3,2308,4,2,3,34,loyal_customers
2045,711836733,9,3,1867,3,1,3,33,need_attention
2046,771183933,10,3,1923,4,2,3,34,loyal_customers
2047,711327558,9,1,1600,3,1,1,13,at risk
2048,788971308,8,2,1809,3,1,2,23,at risk
2049,718950483,9,2,1208,3,1,2,23,at risk
2050,714278958,11,3,2201,4,2,3,34,loyal_customers
2051,711817158,9,4,2510,3,2,5,53,potential_loyalists
2052,765824058,9,1,3784,3,3,1,13,at risk
2053,710109633,9,2,1683,3,1,2,23,at risk
2054,713643858,8,2,1911,3,1,2,23,at risk
2055,716399583,10,1,2286,4,2,1,14,at risk
2056,714516783,9,1,3360,3,3,1,13,at risk
2057,710490708,11,3,2047,4,2,3,34,loyal_customers
2058,780662133,9,5,1534,3,1,5,53,potential_loyalists
2059,715389708,9,2,1516,3,1,2,23,at risk
2060,789607983,6,2,1758,1,1,2,21,hibernating
2061,720171033,11,1,4014,4,3,1,14,at risk
2062,815104608,11,3,2947,4,2,3,34,loyal_customers
2063,719660658,10,2,2134,4,2,2,24,at risk
2064,714159858,10,2,1546,4,1,2,24,at risk
2065,714225333,11,1,1545,4,1,1,14,at risk
2066,712204308,11,1,2878,4,2,1,14,at risk
2067,718468158,10,3,2261,4,2,3,34,loyal_customers
2068,711575058,10,2,1896,4,1,2,24,at risk
2069,735417408,11,2,1941,4,2,2,24,at risk
2070,717171408,10,1,2021,4,2,1,14,at risk
2071,814312308,9,2,1435,3,1,2,23,at risk
2072,711786108,9,2,1159,3,1,2,23,at risk
2073,712905708,10,4,1188,4,1,5,54,champions
2074,720050208,11,3,2236,4,2,3,34,loyal_customers
2075,793952133,10,3,1680,4,1,3,34,loyal_customers
2076,798140283,9,1,1180,3,1,1,13,at risk
2077,720427683,9,4,2171,3,2,5,53,potential_loyalists
2078,789970233,11,1,1454,4,1,1,14,at risk
2079,713893308,11,1,1984,4,2,1,14,at risk
2080,718843608,10,4,3327,4,3,5,54,champions
2081,752085108,7,2,1824,2,1,2,22,hibernating
2082,789435783,11,2,1532,4,1,2,24,at risk
2083,711032058,8,3,2901,3,2,3,33,need_attention
2084,784719708,11,1,1707,4,1,1,14,at risk
2085,804663258,11,4,1903,4,1,5,54,champions
2086,716900433,10,2,2384,4,2,2,24,at risk
2087,720909408,10,2,2337,4,2,2,24,at risk
2088,712187808,9,4,1826,3,1,5,53,potential_loyalists
2089,718428033,10,1,3395,4,3,1,14,at risk
2090,714892533,9,2,2473,3,2,2,23,at risk
2091,714985458,10,3,1850,4,1,3,34,loyal_customers
2092,716647983,9,1,1574,3,1,1,13,at risk
2093,712340733,10,2,1792,4,1,2,24,at risk
2094,719293533,9,3,2567,3,2,3,33,need_attention
2095,715257708,10,1,2758,4,2,1,14,at risk
2096,708331758,11,4,3725,4,3,5,54,champions
2097,709501683,11,2,2263,4,2,2,24,at risk
2098,711692508,8,3,1154,3,1,3,33,need_attention
2099,715612983,10,4,2336,4,2,5,54,champions
2100,709674333,10,1,2677,4,2,1,14,at risk
2101,805522758,10,4,1701,4,1,5,54,champions
2102,781013958,10,2,1344,4,1,2,24,at risk
2103,717495258,9,2,1893,3,1,2,23,at risk
2104,795052083,6,4,3630,1,3,5,51,regular customers
2105,773389908,11,3,2075,4,2,3,34,loyal_customers
2106,719320833,9,2,1992,3,2,2,23,at risk
2107,816843933,9,3,1961,3,2,3,33,need_attention
2108,789196158,10,4,1485,4,1,5,54,champions
2109,717930483,9,0,1564,3,1,1,13,at risk
2110,773442258,10,2,1397,4,1,2,24,at risk
2111,719872833,6,3,3347,1,3,3,31,about_to_sleep
2112,721491258,10,2,1417,4,1,2,24,at risk
2113,770575233,11,2,2553,4,2,2,24,at risk
2114,715800708,11,2,1560,4,1,2,24,at risk
2115,719996958,9,4,2208,3,2,5,53,potential_loyalists
2116,719889408,11,5,1561,4,1,5,54,champions
2117,708811233,10,1,1992,4,2,1,14,at risk
2118,794627208,9,2,1935,3,2,2,23,at risk
2119,719020983,9,1,1913,3,1,1,13,at risk
2120,719131533,10,4,3519,4,3,5,54,champions
2121,710449983,11,2,2916,4,2,2,24,at risk
2122,715651833,8,4,1593,3,1,5,53,potential_loyalists
2123,720714933,10,2,1323,4,1,2,24,at risk
2124,789170283,7,4,3084,2,2,5,52,potential_loyalists
2125,810201783,9,3,2740,3,2,3,33,need_attention
2126,715517733,12,4,936,5,1,5,55,champions
2127,709042908,10,1,2207,4,2,1,14,at risk
2128,715023333,10,4,2585,4,2,5,54,champions
2129,720801033,10,3,1347,4,1,3,34,loyal_customers
2130,714345783,9,2,1469,3,1,2,23,at risk
2131,779209083,10,4,1468,4,1,5,54,champions
2132,713972658,9,2,1454,3,1,2,23,at risk
2133,710782458,10,5,1615,4,1,5,54,champions
2134,711142308,11,5,2572,4,2,5,54,champions
2135,824789283,7,2,2373,2,2,2,22,hibernating
2136,715187733,8,3,2473,3,2,3,33,need_attention
2137,721014858,11,2,1479,4,1,2,24,at risk
2138,710363433,9,3,2441,3,2,3,33,need_attention
2139,715479483,10,4,2079,4,2,5,54,champions
2140,708243483,10,5,2248,4,2,5,54,champions
2141,714770808,9,5,1580,3,1,5,53,potential_loyalists
2142,720626058,8,4,1768,3,1,5,53,potential_loyalists
2143,709185108,8,2,1801,3,1,2,23,at risk
2144,719596908,10,2,1255,4,1,2,24,at risk
2145,719273733,9,5,1855,3,1,5,53,potential_loyalists
2146,717348258,11,3,2502,4,2,3,34,loyal_customers
2147,770882508,11,5,2457,4,2,5,54,champions
2148,799026633,9,5,2502,3,2,5,53,potential_loyalists
2149,718777008,11,2,1374,4,1,2,24,at risk
2150,713352183,11,2,1793,4,1,2,24,at risk
2151,716128083,10,3,1191,4,1,3,34,loyal_customers
2152,721288158,10,2,2529,4,2,2,24,at risk
2153,757881258,10,2,2565,4,2,2,24,at risk
2154,715843533,8,3,2111,3,2,3,33,need_attention
2155,717234183,11,4,1718,4,1,5,54,champions
2156,717260058,11,5,1573,4,1,5,54,champions
2157,709710783,9,4,2730,3,2,5,53,potential_loyalists
2158,787284858,11,2,1745,4,1,2,24,at risk
2159,815845758,10,3,1354,4,1,3,34,loyal_customers
2160,720639783,9,2,2562,3,2,2,23,at risk
2161,713331408,10,5,1792,4,1,5,54,champions
2162,778693458,9,3,1376,3,1,3,33,need_attention
2163,788610258,10,4,3762,4,3,5,54,champions
2164,711173883,10,2,2516,4,2,2,24,at risk
2165,717628608,11,5,2568,4,2,5,54,champions
2166,789261558,11,4,1387,4,1,5,54,champions
2167,770647233,6,3,2111,1,2,3,31,about_to_sleep
2168,712826208,11,2,1487,4,1,2,24,at risk
2169,718181433,11,2,2688,4,2,2,24,at risk
2170,714460683,9,5,1467,3,1,5,53,potential_loyalists
2171,716460933,11,4,1456,4,1,5,54,champions
2172,710787708,10,5,1748,4,1,5,54,champions
2173,713800158,9,2,1540,3,1,2,23,at risk
2174,712551258,9,3,847,3,1,3,33,need_attention
2175,715379133,8,2,1954,3,2,2,23,at risk
2176,712091433,10,3,2950,4,2,3,34,loyal_customers
2177,771756333,9,3,2154,3,2,3,33,need_attention
2178,779895108,11,4,1711,4,1,5,54,champions
2179,771976683,9,2,1640,3,1,2,23,at risk
2180,716800908,12,3,2496,5,2,3,35,loyal_customers
2181,789413958,10,3,1938,4,2,3,34,loyal_customers
2182,711574008,9,5,2477,3,2,5,53,potential_loyalists
2183,714138408,11,4,4107,4,3,5,54,champions
2184,709334658,10,5,2025,4,2,5,54,champions
2185,709564683,9,5,886,3,1,5,53,potential_loyalists
2186,772292358,9,3,1284,3,1,3,33,need_attention
2187,712933083,11,2,2292,4,2,2,24,at risk
2188,710497608,11,2,1858,4,1,2,24,at risk
2189,721443408,10,3,3508,4,3,3,34,loyal_customers
2190,709149408,9,4,2338,3,2,5,53,potential_loyalists
2191,708446808,9,2,2017,3,2,2,23,at risk
2192,824192658,10,3,4148,4,3,3,34,loyal_customers
2193,711625683,10,5,2781,4,2,5,54,champions
2194,717487983,9,3,2062,3,2,3,33,need_attention
2195,717301908,9,3,1973,3,2,3,33,need_attention
2196,718435158,11,4,1930,4,2,5,54,champions
2197,714797733,11,4,3189,4,2,5,54,champions
2198,719213133,11,2,3670,4,3,2,24,at risk
2199,798962058,9,3,1836,3,1,3,33,need_attention
2200,718970058,9,4,1519,3,1,5,53,potential_loyalists
2201,713021208,9,3,1353,3,1,3,33,need_attention
2202,810856833,10,2,1907,4,1,2,24,at risk
2203,787868958,9,3,2746,3,2,3,33,need_attention
2204,708161133,11,2,3891,4,3,2,24,at risk
2205,708174708,10,4,1764,4,1,5,54,champions
2206,708735183,9,3,2289,3,2,3,33,need_attention
2207,708445608,9,3,2027,3,2,3,33,need_attention
2208,778943883,10,4,1959,4,2,5,54,champions
2209,788810658,10,5,2503,4,2,5,54,champions
2210,789050883,9,4,2655,3,2,5,53,potential_loyalists
2211,714531108,9,3,2109,3,2,3,33,need_attention
2212,711635358,11,2,2198,4,2,2,24,at risk
2213,803648508,10,3,1646,4,1,3,34,loyal_customers
2214,813200058,10,5,1497,4,1,5,54,champions
2215,805261983,9,4,2847,3,2,5,53,potential_loyalists
2216,715206408,11,5,3264,4,3,5,54,champions
2217,788684508,9,3,2056,3,2,3,33,need_attention
2218,737933883,11,2,2042,4,2,2,24,at risk
2219,768655158,9,2,2222,3,2,2,23,at risk
2220,774437583,10,4,1504,4,1,5,54,champions
2221,713104458,9,5,998,3,1,5,53,potential_loyalists
2222,715462008,9,2,2031,3,2,2,23,at risk
2223,715366083,10,3,947,4,1,3,34,loyal_customers
2224,712322058,11,3,3432,4,3,3,34,loyal_customers
2225,719737833,10,2,1783,4,1,2,24,at risk
2226,789530208,10,2,1619,4,1,2,24,at risk
2227,717885183,11,2,2717,4,2,2,24,at risk
2228,716244033,9,3,1741,3,1,3,33,need_attention
2229,711614658,9,3,2511,3,2,3,33,need_attention
2230,804598908,10,3,2238,4,2,3,34,loyal_customers
2231,719161683,11,4,1607,4,1,5,54,champions
2232,719327808,11,2,1157,4,1,2,24,at risk
2233,714038433,11,2,2953,4,2,2,24,at risk
2234,710129283,9,1,2944,3,2,1,13,at risk
2235,709367433,9,1,2261,3,2,1,13,at risk
2236,719729433,10,0,2535,4,2,1,14,at risk
2237,717192933,10,1,1576,4,1,1,14,at risk
2238,711734508,9,3,1584,3,1,3,33,need_attention
2239,715153158,9,4,4254,3,3,5,53,potential_loyalists
2240,712149033,11,1,1834,4,1,1,14,at risk
2241,713901108,11,4,3444,4,3,5,54,champions
2242,719415858,9,2,2460,3,2,2,23,at risk
2243,719385558,11,2,1281,4,1,2,24,at risk
2244,779528658,9,3,2133,3,2,3,33,need_attention
2245,721508283,10,1,3700,4,3,1,14,at risk
2246,757753083,9,2,4063,3,3,2,23,at risk
2247,797753283,9,4,1926,3,2,5,53,potential_loyalists
2248,807523008,11,3,2473,4,2,3,34,loyal_customers
2249,711416958,9,2,2322,3,2,2,23,at risk
2250,780865308,9,2,4542,3,4,2,23,at risk
2251,708423933,10,0,3203,4,3,1,14,at risk
2252,714321408,10,2,1429,4,1,2,24,at risk
2253,771852483,9,4,3343,3,3,5,53,potential_loyalists
2254,708185208,11,2,2010,4,2,2,24,at risk
2255,714920208,7,0,3148,2,2,1,12,hibernating
2256,789952158,9,3,2689,3,2,3,33,need_attention
2257,713237958,11,4,1868,4,1,5,54,champions
2258,715956258,10,4,1974,4,2,5,54,champions
2259,769196433,11,1,2000,4,2,1,14,at risk
2260,778942233,10,4,1267,4,1,5,54,champions
2261,708651933,11,2,2311,4,2,2,24,at risk
2262,720467583,9,2,3072,3,2,2,23,at risk
2263,716549058,11,3,1998,4,2,3,34,loyal_customers
2264,713533983,9,4,1590,3,1,5,53,potential_loyalists
2265,787463508,10,4,1027,4,1,5,54,champions
2266,710256708,10,0,2579,4,2,1,14,at risk
2267,708980283,11,4,2179,4,2,5,54,champions
2268,719484408,10,4,2903,4,2,5,54,champions
2269,710023233,10,4,2739,4,2,5,54,champions
2270,789101883,10,2,2729,4,2,2,24,at risk
2271,778381608,9,4,1766,3,1,5,53,potential_loyalists
2272,787492908,9,2,4357,3,4,2,23,at risk
2273,709932558,9,2,1771,3,1,2,23,at risk
2274,780219483,10,1,1339,4,1,1,14,at risk
2275,708590658,9,2,1619,3,1,2,23,at risk
2276,715143333,10,2,3910,4,3,2,24,at risk
2277,801048483,9,3,2646,3,2,3,33,need_attention
2278,711913833,10,4,1865,4,1,5,54,champions
2279,715413483,11,3,3888,4,3,3,34,loyal_customers
2280,715750758,11,1,1602,4,1,1,14,at risk
2281,714062958,11,2,2552,4,2,2,24,at risk
2282,710458758,9,5,1203,3,1,5,53,potential_loyalists
2283,719494983,9,3,1997,3,2,3,33,need_attention
2284,710586483,10,4,968,4,1,5,54,champions
2285,772637058,11,4,2141,4,2,5,54,champions
2286,718229133,10,4,3783,4,3,5,54,champions
2287,718423533,9,4,2983,3,2,5,53,potential_loyalists
2288,781089708,11,2,2495,4,2,2,24,at risk
2289,773082033,9,4,2317,3,2,5,53,potential_loyalists
2290,815288583,9,2,2501,3,2,2,23,at risk
2291,720431433,10,2,1402,4,1,2,24,at risk
2292,709164408,9,3,730,3,1,3,33,need_attention
2293,710567508,10,3,1387,4,1,3,34,loyal_customers
2294,719427333,8,4,1291,3,1,5,53,potential_loyalists
2295,714765408,9,3,2266,3,2,3,33,need_attention
2296,709785783,9,4,1485,3,1,5,53,potential_loyalists
2297,809290308,11,1,1912,4,1,1,14,at risk
2298,779598183,11,2,3428,4,3,2,24,at risk
2299,779783508,11,3,2564,4,2,3,34,loyal_customers
2300,719568333,9,2,1668,3,1,2,23,at risk
2301,719207733,10,0,1418,4,1,1,14,at risk
2302,715533108,9,4,2568,3,2,5,53,potential_loyalists
2303,714816258,10,2,2336,4,2,2,24,at risk
2304,787573683,10,2,4189,4,3,2,24,at risk
2305,804310758,10,5,2005,4,2,5,54,champions
2306,792912708,11,5,3183,4,2,5,54,champions
2307,719078283,9,4,1501,3,1,5,53,potential_loyalists
2308,708620283,9,2,2208,3,2,2,23,at risk
2309,770985633,11,2,1980,4,2,2,24,at risk
2310,780094008,9,1,1624,3,1,1,13,at risk
2311,716420358,10,4,3151,4,2,5,54,champions
2312,825756333,9,1,2118,3,2,1,13,at risk
2313,755273658,9,3,2055,3,2,3,33,need_attention
2314,709096908,9,1,1865,3,1,1,13,at risk
2315,714840858,10,4,3302,4,3,5,54,champions
2316,721205508,9,4,1848,3,1,5,53,potential_loyalists
2317,786493908,9,3,3347,3,3,3,33,need_attention
2318,803963808,9,5,3762,3,3,5,53,potential_loyalists
2319,806170158,9,2,3899,3,3,2,23,at risk
2320,751469808,10,4,1606,4,1,5,54,champions
2321,721055058,11,5,2599,4,2,5,54,champions
2322,709794333,10,4,1608,4,1,5,54,champions
2323,718361583,9,5,1559,3,1,5,53,potential_loyalists
2324,714327183,9,1,2878,3,2,1,13,at risk
2325,808909008,9,4,1448,3,1,5,53,potential_loyalists
2326,716207508,10,4,1981,4,2,5,54,champions
2327,768965208,10,2,3158,4,2,2,24,at risk
2328,720185058,9,4,1067,3,1,5,53,potential_loyalists
2329,715220508,10,1,2726,4,2,1,14,at risk
2330,712112733,10,2,2518,4,2,2,24,at risk
2331,712298883,9,1,2987,3,2,1,13,at risk
2332,717813558,8,2,1334,3,1,2,23,at risk
2333,716823408,10,2,2278,4,2,2,24,at risk
2334,719089383,10,1,4303,4,4,1,14,at risk
2335,710039208,9,1,3871,3,3,1,13,at risk
2336,780237033,11,3,1539,4,1,3,34,loyal_customers
2337,720986958,10,5,2293,4,2,5,54,champions
2338,709473708,10,3,1780,4,1,3,34,loyal_customers
2339,708593883,11,4,1813,4,1,5,54,champions
2340,710241858,11,4,2040,4,2,5,54,champions
2341,715392558,11,2,2848,4,2,2,24,at risk
2342,717399183,9,1,2774,3,2,1,13,at risk
2343,817925058,11,4,1932,4,2,5,54,champions
2344,716029158,8,5,1480,3,1,5,53,potential_loyalists
2345,715043508,9,4,4642,3,4,5,53,potential_loyalists
2346,716610558,9,3,2724,3,2,3,33,need_attention
2347,716768808,10,4,1591,4,1,5,54,champions
2348,795810633,9,2,1234,3,1,2,23,at risk
2349,779925033,9,4,2807,3,2,5,53,potential_loyalists
2350,790225758,9,3,2262,3,2,3,33,need_attention
2351,713879283,11,2,1694,4,1,2,24,at risk
2352,715968858,11,2,1822,4,1,2,24,at risk
2353,767687208,9,3,2329,3,2,3,33,need_attention
2354,778728783,9,1,2739,3,2,1,13,at risk
2355,713637783,10,0,1810,4,1,1,14,at risk
2356,718162908,10,1,1472,4,1,1,14,at risk
2357,708664008,9,4,1222,3,1,5,53,potential_loyalists
2358,711929058,9,5,2157,3,2,5,53,potential_loyalists
2359,770781558,11,2,1914,4,1,2,24,at risk
2360,790048158,9,3,2632,3,2,3,33,need_attention
2361,721258158,9,5,2429,3,2,5,53,potential_loyalists
2362,786480183,10,5,3626,4,3,5,54,champions
2363,721378008,10,2,2718,4,2,2,24,at risk
2364,786566733,9,5,3764,3,3,5,53,potential_loyalists
2365,794551383,9,4,4535,3,4,5,53,potential_loyalists
2366,820981383,11,4,1739,4,1,5,54,champions
2367,713366583,11,3,1405,4,1,3,34,loyal_customers
2368,767311008,10,3,1576,4,1,3,34,loyal_customers
2369,716624133,11,3,1205,4,1,3,34,loyal_customers
2370,712727283,10,3,1281,4,1,3,34,loyal_customers
2371,716059608,9,3,3277,3,3,3,33,need_attention
2372,708292833,10,3,2754,4,2,3,34,loyal_customers
2373,720013083,9,2,3265,3,3,2,23,at risk
2374,710540883,9,2,2449,3,2,2,23,at risk
2375,709212183,11,3,1634,4,1,3,34,loyal_customers
2376,713424108,11,3,2591,4,2,3,34,loyal_customers
2377,718476033,9,5,2444,3,2,5,53,potential_loyalists
2378,815001108,9,2,3598,3,3,2,23,at risk
2379,709802208,11,4,2849,4,2,5,54,champions
2380,713445183,9,2,2794,3,2,2,23,at risk
2381,717310458,9,2,2960,3,2,2,23,at risk
2382,789158433,11,2,2922,4,2,2,24,at risk
2383,788761608,9,4,2564,3,2,5,53,potential_loyalists
2384,709916058,11,3,1631,4,1,3,34,loyal_customers
2385,789804933,11,2,2536,4,2,2,24,at risk
2386,780070833,10,2,1617,4,1,2,24,at risk
2387,772776033,8,3,2249,3,2,3,33,need_attention
2388,719804208,11,3,1933,4,2,3,34,loyal_customers
2389,715077483,9,4,2250,3,2,5,53,potential_loyalists
2390,717000858,10,2,2274,4,2,2,24,at risk
2391,792402483,10,1,4263,4,3,1,14,at risk
2392,712973733,10,2,1393,4,1,2,24,at risk
2393,813213558,9,3,3709,3,3,3,33,need_attention
2394,718215033,10,4,1401,4,1,5,54,champions
2395,717207408,11,2,2995,4,2,2,24,at risk
2396,711426033,10,2,3806,4,3,2,24,at risk
2397,719233833,9,4,1944,3,2,5,53,potential_loyalists
2398,716864733,9,3,1805,3,1,3,33,need_attention
2399,821168733,9,3,1783,3,1,3,33,need_attention
2400,710135058,11,0,1543,4,1,1,14,at risk
2401,720228708,11,3,1302,4,1,3,34,loyal_customers
2402,718618458,11,4,4345,4,4,5,54,champions
2403,719470458,8,3,1102,3,1,3,33,need_attention
2404,719587158,10,3,2565,4,2,3,34,loyal_customers
2405,715499808,11,4,1342,4,1,5,54,champions
2406,718589133,10,2,2328,4,2,2,24,at risk
2407,789235383,10,4,2119,4,2,5,54,champions
2408,773364483,11,2,1906,4,1,2,24,at risk
2409,713548158,10,3,2349,4,2,3,34,loyal_customers
2410,720264783,10,3,1433,4,1,3,34,loyal_customers
2411,715319958,10,4,1312,4,1,5,54,champions
2412,710528583,10,4,2148,4,2,5,54,champions
2413,809990883,10,2,2038,4,2,2,24,at risk
2414,714412308,9,5,916,3,1,5,53,potential_loyalists
2415,772303458,9,2,1407,3,1,2,23,at risk
2416,721243083,9,4,1187,3,1,5,53,potential_loyalists
2417,711990933,9,2,3292,3,3,2,23,at risk
2418,819977058,9,2,3432,3,3,2,23,at risk
2419,721467258,10,5,1541,4,1,5,54,champions
2420,719976558,10,4,1881,4,1,5,54,champions
2421,718824783,11,3,1986,4,2,3,34,loyal_customers
2422,713303733,9,2,1564,3,1,2,23,at risk
2423,711129483,11,3,3447,4,3,3,34,loyal_customers
2424,779618433,9,2,4428,3,4,2,23,at risk
2425,797757333,11,2,4149,4,3,2,24,at risk
2426,814497483,11,2,1618,4,1,2,24,at risk
2427,709623483,11,3,1281,4,1,3,34,loyal_customers
2428,709056558,9,2,1994,3,2,2,23,at risk
2429,708238833,10,3,1387,4,1,3,34,loyal_customers
2430,813261408,9,3,3446,3,3,3,33,need_attention
2431,720424608,9,2,1341,3,1,2,23,at risk
2432,798022683,10,3,2508,4,2,3,34,loyal_customers
2433,769756983,11,2,2520,4,2,2,24,at risk
2434,712674183,9,1,1271,3,1,1,13,at risk
2435,708900408,10,4,4370,4,4,5,54,champions
2436,713625483,10,2,1469,4,1,2,24,at risk
2437,716869458,6,1,2251,1,2,1,11,hibernating
2438,788723133,11,2,2240,4,2,2,24,at risk
2439,794462133,11,3,1749,4,1,3,34,loyal_customers
2440,712604133,11,4,1736,4,1,5,54,champions
